21.190001 1:0 
21.58 1:1 
21.799999 1:4 
20.91 1:5 
20.879999 1:6 
20.32 1:7 
20.26 1:8 
19.690001 1:11 
19.50 1:12 
19.280001 1:13 
19.67 1:14 
20.15 1:15 
20.530001 1:18 
20.280001 1:20 
19.889999 1:21 
20.18 1:22 
19.91 1:25 
19.50 1:26 
19.610001 1:27 
19.91 1:28 
19.09 1:29 
18.860001 1:32 
18.450001 1:33 
17.530001 1:34 
17.41 1:35 
17.34 1:36 
17.68 1:39 
17.49 1:40 
17.940001 1:41 
18.92 1:42 
28.72 1:43 
28.37 1:46 
28.22 1:47 
27.790001 1:48 
27.29 1:49 
26.860001 1:50 
26.88 1:53 
26.689999 1:54 
27.04 1:55 
26.510001 1:56 
26.350001 1:57 
26.439999 1:60 
26.749999 1:61 
