423.079987 1:1 
421.73999 1:4 
418.700012 1:5 
419.290009 1:6 
418.589996 1:7 
412.929993 1:8 
410.829987 1:11 
408.899994 1:12 
412.019989 1:13 
421.700012 1:14 
415.809998 1:15 
419.149994 1:18 
419.850006 1:20 
416.200012 1:21 
417.119995 1:22 
414.970001 1:25 
418.480011 1:26 
421.329987 1:27 
426.570007 1:28 
419.279999 1:29 
422.299988 1:32 
425.23999 1:33 
426.040009 1:34 
429.910004 1:35 
429.26001 1:36 
420.459991 1:39 
397.950012 1:40 
401.109985 1:41 
402.600006 1:42 
404.079987 1:43 
400.670013 1:46 
397.730011 1:47 
399.630005 1:48 
401.920013 1:49 
414.290009 1:50 
407.230011 1:53 
410.630005 1:54 
411.339996 1:55 
410.070007 1:56 
409.109985 1:57 
406.609985 1:60 
405.679993 1:61 
