110.309998 1:0 
110.389999 1:1 
109.790001 1:4 
108.43 1:5 
109.68 1:6 
107.43 1:7 
107.419998 1:8 
108.220001 1:11 
107.480003 1:12 
107.720001 1:13 
108.839996 1:14 
108.449997 1:15 
108.779999 1:18 
108.110001 1:20 
106.940002 1:21 
106.849998 1:22 
106.50 1:25 
106.699997 1:26 
106.959999 1:27 
107.68 1:28 
107.860001 1:29 
108.860001 1:32 
108.410004 1:33 
104.809998 1:34 
103.370003 1:35 
103.050003 1:36 
101.330002 1:39 
101.050003 1:40 
101.540001 1:41 
102.010002 1:42 
102.199997 1:43 
101.839996 1:46 
100.07 1:47 
101.010002 1:48 
101.360001 1:49 
99.519997 1:50 
98.669998 1:53 
99.290001 1:54 
99.760002 1:55 
99.989998 1:56 
99.709999 1:57 
100.160004 1:60 
99.849998 1:61 
