219.850006 1:1 
216.639999 1:4 
213.610001 1:5 
211.179993 1:6 
208.740005 1:7 
210.210007 1:8 
209.960007 1:11 
206.860001 1:12 
210.550003 1:13 
215.880005 1:14 
210.960007 1:15 
212.610001 1:18 
210.00 1:20 
208.800003 1:21 
215.199997 1:22 
215.729996 1:25 
216.020004 1:26 
212.990005 1:27 
212.199997 1:28 
203.770004 1:29 
213.240005 1:32 
220.339996 1:33 
218.949997 1:34 
224.149994 1:35 
220.619995 1:36 
217.690002 1:39 
217.130005 1:40 
215.380005 1:41 
214.740005 1:42 
216.679993 1:43 
214.710007 1:46 
210.259995 1:47 
214.949997 1:48 
214.940002 1:49 
218.919998 1:50 
219.380005 1:53 
220.190002 1:54 
220.470001 1:55 
223.419998 1:56 
219.039993 1:57 
219.800003 1:60 
218.660004 1:61 
