39.43 1:1 
39.650002 1:4 
39.610001 1:5 
39.450001 1:6 
38.98 1:7 
38.990002 1:8 
38.619999 1:11 
38.34 1:12 
39.279999 1:13 
39.889999 1:14 
39.959999 1:15 
40.259998 1:18 
40.049999 1:20 
40.330002 1:21 
40.630001 1:22 
40.080002 1:25 
39.880001 1:26 
39.07 1:27 
38.939999 1:28 
38.810001 1:29 
40.080002 1:32 
40.450001 1:33 
41.259998 1:34 
41.580002 1:35 
41.279999 1:36 
40.900002 1:39 
41.189999 1:40 
41.349998 1:41 
41.540001 1:42 
41.66 1:43 
41.759998 1:46 
41.689999 1:47 
42.330002 1:48 
43.310001 1:49 
43.869999 1:50 
44.150002 1:53 
40.09 1:54 
40.240002 1:55 
39.830002 1:56 
39.48 1:57 
39.240002 1:60 
39.200001 1:61 
