83.18 1:1 
81.75 1:4 
81.379997 1:5 
80.860001 1:6 
79.919998 1:7 
81.309998 1:8 
79.449997 1:11 
77.849998 1:12 
75.650002 1:13 
67.57 1:14 
68.43 1:15 
69.599998 1:18 
70.230003 1:20 
69.470001 1:21 
69.120003 1:22 
68.25 1:25 
67.18 1:26 
65.940002 1:27 
66.639999 1:28 
63.779999 1:29 
62.169998 1:32 
63.689999 1:33 
63.560001 1:34 
62.48 1:35 
62.459999 1:36 
62.419998 1:39 
62.490002 1:40 
62.380001 1:41 
63.68 1:42 
63.110001 1:43 
63.439999 1:46 
64.160004 1:47 
64.879997 1:48 
65.510002 1:49 
66.419998 1:50 
66.480003 1:53 
66.980003 1:54 
68.239998 1:55 
67.169998 1:56 
66.790001 1:57 
68.669998 1:60 
69.449997 1:61 
