67.169998 1:0 
67.099998 1:1 
67.68 1:4 
68.07 1:5 
67.629997 1:6 
64.43 1:7 
65.410004 1:8 
63.099998 1:11 
63.040001 1:12 
62.150002 1:13 
61.27 1:14 
61.00 1:15 
62.00 1:18 
61.98 1:20 
60.75 1:21 
60.139999 1:22 
59.779999 1:25 
60.02 1:26 
60.299999 1:27 
60.630001 1:28 
59.549999 1:29 
59.169998 1:32 
60.330002 1:33 
57.959999 1:34 
55.560001 1:35 
55.759998 1:36 
54.52 1:39 
54.139999 1:40 
54.529999 1:41 
54.599998 1:42 
54.919998 1:43 
55.389999 1:46 
55.279999 1:47 
55.259998 1:48 
54.799999 1:49 
56.34 1:50 
56.490002 1:53 
56.630001 1:54 
56.950001 1:55 
56.919998 1:56 
56.810001 1:57 
56.82 1:60 
56.689999 1:61 
