129.610001 1:0 
129.149994 1:1 
127.790001 1:4 
127.059998 1:5 
126.379997 1:6 
125.110001 1:7 
125.25 1:8 
124.480003 1:11 
123.650002 1:12 
125.849998 1:13 
127.720001 1:14 
125.709999 1:15 
127.510002 1:18 
126.010002 1:20 
124.730003 1:21 
126.120003 1:22 
126.00 1:25 
127.120003 1:26 
127.010002 1:27 
128.029999 1:28 
127.50 1:29 
124.82 1:32 
126.209999 1:33 
121.720001 1:34 
126.059998 1:35 
125.139999 1:36 
121.889999 1:39 
121.629997 1:40 
124.019997 1:41 
123.830002 1:42 
125.339996 1:43 
124.00 1:46 
123.949997 1:47 
126.459999 1:48 
138.410004 1:49 
139.669998 1:50 
138.759995 1:53 
139.820007 1:54 
138.029999 1:55 
138.309998 1:56 
135.970001 1:57 
135.789993 1:60 
136.369995 1:61 
