62.150002 1:1 
61.919998 1:4 
61.59 1:5 
58.82 1:6 
57.389999 1:7 
57.27 1:8 
57.049999 1:11 
56.169998 1:12 
56.810001 1:13 
58.959999 1:14 
58.34 1:15 
59.650002 1:18 
58.66 1:20 
58.959999 1:21 
57.599998 1:22 
67.360001 1:25 
66.699997 1:26 
69.019997 1:27 
68.800003 1:28 
68.480003 1:29 
66.540001 1:32 
66.239998 1:33 
69.519997 1:34 
70.300003 1:35 
69.389999 1:36 
67.18 1:39 
69.970001 1:40 
70.309998 1:41 
71.089996 1:42 
70.849998 1:43 
69.739998 1:46 
68.910004 1:47 
68.669998 1:48 
69.040001 1:49 
69.830002 1:50 
69.540001 1:53 
69.809998 1:54 
70.470001 1:55 
71.559998 1:56 
71.550003 1:57 
71.580002 1:60 
72.029999 1:61 
