90.050003 1:0 
90.330002 1:1 
89.839996 1:4 
87.730003 1:5 
88.550003 1:6 
87.349998 1:7 
85.949997 1:8 
85.129997 1:11 
85.199997 1:12 
86.739998 1:13 
89.449997 1:14 
88.830002 1:15 
88.019997 1:18 
87.260002 1:20 
87.50 1:21 
85.25 1:22 
83.480003 1:25 
83.040001 1:26 
82.860001 1:27 
83.260002 1:28 
82.440002 1:29 
82.379997 1:32 
83.239998 1:33 
85.93 1:34 
88.550003 1:35 
87.699997 1:36 
86.529999 1:39 
86.660004 1:40 
87.050003 1:41 
86.809998 1:42 
87.790001 1:43 
88.239998 1:46 
87.089996 1:47 
88.610001 1:48 
88.32 1:49 
88.32 1:50 
87.860001 1:53 
87.120003 1:54 
88.019997 1:55 
87.660004 1:56 
87.669998 1:57 
87.120003 1:60 
87.360001 1:61 
