215000 1:1 
287300 1:4 
239900 1:5 
228900 1:6 
236600 1:7 
183500 1:8 
238100 1:11 
245300 1:12 
264400 1:13 
261400 1:14 
230900 1:15 
77400 1:18 
274900 1:20 
335800 1:21 
228100 1:22 
346200 1:25 
364400 1:26 
317300 1:27 
310900 1:28 
255300 1:29 
381700 1:32 
347000 1:33 
325500 1:34 
257600 1:35 
291400 1:36 
217600 1:39 
294700 1:40 
468600 1:41 
551100 1:42 
189300 1:43 
125700 1:46 
170200 1:47 
118300 1:48 
134600 1:49 
128300 1:50 
135000 1:53 
255100 1:54 
173300 1:55 
143000 1:56 
183300 1:57 
157700 1:60 
160400 1:61 
