1750100 1:1 
1982600 1:4 
2981400 1:5 
1363100 1:6 
1265300 1:7 
1282000 1:8 
1340100 1:11 
2039400 1:12 
1994000 1:13 
1616900 1:14 
1968800 1:15 
1148000 1:18 
2537700 1:20 
1534000 1:21 
1368600 1:22 
933300 1:25 
1354000 1:26 
2593400 1:27 
2407500 1:28 
3605400 1:29 
3580100 1:32 
2830100 1:33 
4687800 1:34 
2448600 1:35 
2812100 1:36 
11166600 1:39 
1989200 1:40 
1793400 1:41 
1759800 1:42 
1164700 1:43 
1880900 1:46 
1057900 1:47 
979000 1:48 
1146700 1:49 
610500 1:50 
814900 1:53 
856100 1:54 
1078000 1:55 
1206900 1:56 
1341600 1:57 
1841600 1:60 
1275700 1:61 
