707400 1:1 
481400 1:4 
479700 1:5 
530900 1:6 
538400 1:7 
681500 1:8 
552400 1:11 
631200 1:12 
712500 1:13 
542000 1:14 
671600 1:15 
285900 1:18 
583400 1:20 
723100 1:21 
593000 1:22 
1522300 1:25 
581100 1:26 
442100 1:27 
442500 1:28 
709800 1:29 
649600 1:32 
805400 1:33 
816200 1:34 
412300 1:35 
438100 1:36 
493300 1:39 
582000 1:40 
733300 1:41 
843000 1:42 
726700 1:43 
470800 1:46 
413300 1:47 
463400 1:48 
598200 1:49 
380000 1:50 
666400 1:53 
964200 1:54 
549100 1:55 
550300 1:56 
455700 1:57 
324600 1:60 
415000 1:61 
