1811100 1:1 
1613100 1:4 
1826800 1:5 
2008300 1:6 
1352800 1:7 
1397400 1:8 
1387500 1:11 
1334200 1:12 
946000 1:13 
1184700 1:14 
1704500 1:15 
467300 1:18 
800300 1:20 
1304100 1:21 
924600 1:22 
989100 1:25 
1243500 1:26 
1435400 1:27 
2731200 1:28 
1832600 1:29 
1768600 1:32 
4646600 1:33 
4263200 1:34 
2939900 1:35 
1269500 1:36 
1849700 1:39 
5048700 1:40 
1596900 1:41 
1597100 1:42 
3799900 1:43 
2610600 1:46 
1134300 1:47 
1036000 1:48 
1482800 1:49 
1207500 1:50 
2382700 1:53 
848900 1:54 
805600 1:55 
742100 1:56 
790300 1:57 
1577400 1:60 
1271400 1:61 
