6853500 1:0 
5408500 1:1 
12812200 1:4 
9831000 1:5 
7899800 1:6 
6049000 1:7 
6690100 1:8 
9419800 1:11 
7803900 1:12 
8372300 1:13 
7659100 1:14 
8167300 1:15 
2021800 1:18 
5808700 1:20 
6805200 1:21 
9427700 1:22 
6575100 1:25 
5340500 1:26 
5694600 1:27 
6489700 1:28 
12127500 1:29 
11365500 1:32 
16364900 1:33 
25733100 1:34 
11109500 1:35 
6963000 1:36 
7185400 1:39 
6759100 1:40 
11321500 1:41 
7877100 1:42 
6043700 1:43 
4914500 1:46 
7973600 1:47 
5821900 1:48 
8189000 1:49 
10130900 1:50 
10782500 1:53 
10010000 1:54 
11421900 1:55 
8434600 1:56 
10335500 1:57 
9866500 1:60 
17056300 1:61 
