1056300 1:0 
1342900 1:1 
1060200 1:4 
960000 1:5 
1427400 1:6 
1000400 1:7 
1697800 1:8 
1418000 1:11 
2545400 1:12 
2535100 1:13 
1999600 1:14 
1934300 1:15 
1231500 1:18 
1694400 1:20 
2694900 1:21 
1204100 1:22 
2188600 1:25 
1505300 1:26 
1391500 1:27 
2501900 1:28 
2130200 1:29 
2669300 1:32 
2999400 1:33 
4356400 1:34 
1806500 1:35 
2221700 1:36 
1761700 1:39 
2069800 1:40 
3477300 1:41 
2847700 1:42 
1303600 1:43 
1947600 1:46 
1351600 1:47 
1200400 1:48 
941300 1:49 
851700 1:50 
1228100 1:53 
1238900 1:54 
1170200 1:55 
2282900 1:56 
3201100 1:57 
1280800 1:60 
1606600 1:61 
