1306500 1:1 
872200 1:4 
923200 1:5 
821400 1:6 
621700 1:7 
752200 1:8 
1033800 1:11 
975600 1:12 
1416000 1:13 
844200 1:14 
1160700 1:15 
530900 1:18 
925400 1:20 
1384900 1:21 
1571300 1:22 
2543100 1:25 
1332300 1:26 
1115800 1:27 
1801400 1:28 
3625200 1:29 
1543500 1:32 
1874600 1:33 
2424100 1:34 
969700 1:35 
1111100 1:36 
1287300 1:39 
1323200 1:40 
1034200 1:41 
1144600 1:42 
1315000 1:43 
1048300 1:46 
1303100 1:47 
2074400 1:48 
1066400 1:49 
744100 1:50 
661700 1:53 
1783800 1:54 
1494200 1:55 
1029800 1:56 
639300 1:57 
581400 1:60 
910500 1:61 
