8465600 1:0 
9986700 1:1 
5765500 1:4 
5497000 1:5 
6257500 1:6 
5889900 1:7 
6886200 1:8 
5974600 1:11 
11693800 1:12 
17134500 1:13 
7441400 1:14 
6373000 1:15 
3238600 1:18 
4472700 1:20 
6440500 1:21 
8476800 1:22 
6815500 1:25 
6638100 1:26 
7723700 1:27 
12156500 1:28 
7656000 1:29 
7939500 1:32 
8739500 1:33 
9161800 1:34 
8050000 1:35 
7333800 1:36 
7085400 1:39 
5703200 1:40 
8405200 1:41 
12755600 1:42 
12340800 1:43 
17435400 1:46 
9897800 1:47 
6353700 1:48 
4730700 1:49 
6077300 1:50 
5622400 1:53 
4820900 1:54 
5905700 1:55 
4720900 1:56 
4540800 1:57 
5114700 1:60 
7883000 1:61 
