1289600 1:1 
1349900 1:4 
1902200 1:5 
2412800 1:6 
1445100 1:7 
1773300 1:8 
1026300 1:11 
2223200 1:12 
1919500 1:13 
1038700 1:14 
1661600 1:15 
482900 1:18 
1497900 1:20 
1725900 1:21 
1017800 1:22 
1281400 1:25 
1083400 1:26 
1118800 1:27 
1961900 1:28 
4128600 1:29 
1903900 1:32 
3990500 1:33 
3178300 1:34 
1700300 1:35 
2893800 1:36 
1544800 1:39 
1827100 1:40 
1421800 1:41 
3050300 1:42 
1927000 1:43 
1194700 1:46 
1002500 1:47 
837700 1:48 
1314500 1:49 
1149300 1:50 
1375900 1:53 
1543800 1:54 
1026100 1:55 
1335800 1:56 
870500 1:57 
1030700 1:60 
1336600 1:61 
