1608700 1:1 
2227200 1:4 
1449300 1:5 
1993800 1:6 
1957700 1:7 
2044300 1:8 
1921600 1:11 
2247700 1:12 
2617300 1:13 
1463100 1:14 
2052000 1:15 
782100 1:18 
1958700 1:20 
2234200 1:21 
1688400 1:22 
2108800 1:25 
1293600 1:26 
2143500 1:27 
3103300 1:28 
3614200 1:29 
3186800 1:32 
4357500 1:33 
5789000 1:34 
2096000 1:35 
2311100 1:36 
2068300 1:39 
2086400 1:40 
5361100 1:41 
2444400 1:42 
1877800 1:43 
1656200 1:46 
1871600 1:47 
1830900 1:48 
1456400 1:49 
1539800 1:50 
1979100 1:53 
2247800 1:54 
2263100 1:55 
2472900 1:56 
1904900 1:57 
2508500 1:60 
3106600 1:61 
