1298200 1:0 
1689500 1:1 
1181800 1:4 
1625400 1:5 
1463700 1:6 
1106100 1:7 
1755200 1:8 
1956800 1:11 
2462900 1:12 
1391800 1:13 
1081100 1:14 
582200 1:15 
319400 1:18 
490200 1:20 
702300 1:21 
769900 1:22 
701100 1:25 
730500 1:26 
836400 1:27 
1274300 1:28 
2115400 1:29 
982700 1:32 
1714600 1:33 
2117000 1:34 
875500 1:35 
802100 1:36 
962800 1:39 
1123100 1:40 
820400 1:41 
749400 1:42 
791300 1:43 
809300 1:46 
913400 1:47 
890700 1:48 
1377900 1:49 
685400 1:50 
645300 1:53 
462100 1:54 
843400 1:55 
681300 1:56 
721300 1:57 
569200 1:60 
777500 1:61 
