4135600 1:1 
4093400 1:4 
3850300 1:5 
4892500 1:6 
3187400 1:7 
3437700 1:8 
3510100 1:11 
4730600 1:12 
6140900 1:13 
2936700 1:14 
3497500 1:15 
1680900 1:18 
3154300 1:20 
3350900 1:21 
3385300 1:22 
3653400 1:25 
4379500 1:26 
2866100 1:27 
4263200 1:28 
6617000 1:29 
6664200 1:32 
8952900 1:33 
9655200 1:34 
4268500 1:35 
4556500 1:36 
3745700 1:39 
4468600 1:40 
4437400 1:41 
3980500 1:42 
3681200 1:43 
3784400 1:46 
4367100 1:47 
4750200 1:48 
5599100 1:49 
7038000 1:50 
8288700 1:53 
16101900 1:54 
3706800 1:55 
3565800 1:56 
2363300 1:57 
4927400 1:60 
4311600 1:61 
