1085300 1:1 
1381300 1:4 
1370200 1:5 
1662500 1:6 
1340300 1:7 
2708900 1:8 
1941300 1:11 
2409100 1:12 
5053700 1:13 
4045600 1:14 
2079300 1:15 
726500 1:18 
2112700 1:20 
3144500 1:21 
2888400 1:22 
2178300 1:25 
3558300 1:26 
2064700 1:27 
2391200 1:28 
4103800 1:29 
3782000 1:32 
4049300 1:33 
4972400 1:34 
2265700 1:35 
2548700 1:36 
1837200 1:39 
2489500 1:40 
2960100 1:41 
2838300 1:42 
1610800 1:43 
2125200 1:46 
2318700 1:47 
1805900 1:48 
2386100 1:49 
1890900 1:50 
1861700 1:53 
1868900 1:54 
1482800 1:55 
1794600 1:56 
2147300 1:57 
1071300 1:60 
1500300 1:61 
