3196500 1:1 
4378600 1:4 
4739700 1:5 
3906300 1:6 
2559200 1:7 
3682800 1:8 
4180600 1:11 
3532800 1:12 
4671600 1:13 
3960400 1:14 
2565800 1:15 
1217200 1:18 
2492900 1:20 
2400300 1:21 
2267200 1:22 
3976700 1:25 
2408900 1:26 
2636700 1:27 
3413400 1:28 
5035500 1:29 
3435800 1:32 
5916900 1:33 
6024300 1:34 
3399000 1:35 
4580800 1:36 
5814100 1:39 
3823700 1:40 
3376200 1:41 
4955000 1:42 
4297800 1:43 
2193300 1:46 
3836000 1:47 
2204400 1:48 
1784400 1:49 
1819700 1:50 
2541300 1:53 
2790600 1:54 
2463500 1:55 
1384900 1:56 
1642000 1:57 
2499200 1:60 
2896000 1:61 
