26527900 1:1 
41354700 1:4 
10454600 1:5 
9987800 1:6 
12649200 1:7 
13787000 1:8 
10844900 1:11 
8941500 1:12 
9720400 1:13 
7317800 1:14 
7388200 1:15 
3017500 1:18 
5235100 1:20 
6884200 1:21 
4766600 1:22 
8366100 1:25 
8169900 1:26 
5690600 1:27 
8671300 1:28 
11137600 1:29 
11671500 1:32 
13125600 1:33 
14704500 1:34 
12120700 1:35 
13122300 1:36 
15945300 1:39 
29028600 1:40 
12849000 1:41 
13792400 1:42 
13676600 1:43 
9204400 1:46 
9854600 1:47 
17805200 1:48 
8028900 1:49 
15518800 1:50 
21050800 1:53 
18001900 1:54 
8852800 1:55 
10781100 1:56 
8475600 1:57 
9448500 1:60 
8737300 1:61 
