683700 1:0 
823900 1:1 
1724900 1:4 
947000 1:5 
873300 1:6 
1273300 1:7 
702700 1:8 
822600 1:11 
1090100 1:12 
4424200 1:13 
1040300 1:14 
931400 1:15 
564400 1:18 
1083600 1:20 
1033000 1:21 
1232800 1:22 
1218200 1:25 
1350600 1:26 
942100 1:27 
1202100 1:28 
1484900 1:29 
778900 1:32 
2393000 1:33 
1354900 1:34 
1240900 1:35 
1830800 1:36 
853300 1:39 
838500 1:40 
1054800 1:41 
1138700 1:42 
1724300 1:43 
4346800 1:46 
2422800 1:47 
775800 1:48 
703600 1:49 
648200 1:50 
1112700 1:53 
753200 1:54 
697000 1:55 
776500 1:56 
749600 1:57 
1566700 1:60 
1022200 1:61 
