2224100 1:0 
1450900 1:1 
1854100 1:4 
1470600 1:5 
1870500 1:6 
1458900 1:7 
2130200 1:8 
1433200 1:11 
1985000 1:12 
5053900 1:13 
2011500 1:14 
2108100 1:15 
996900 1:18 
1620800 1:20 
1426900 1:21 
1710100 1:22 
1603800 1:25 
2098000 1:26 
1758000 1:27 
2587100 1:28 
2241200 1:29 
1530700 1:32 
2987200 1:33 
2439400 1:34 
1869500 1:35 
1575600 1:36 
1536800 1:39 
1443800 1:40 
1586100 1:41 
1787900 1:42 
2435900 1:43 
2581200 1:46 
2046800 1:47 
2294100 1:48 
3420800 1:49 
5582900 1:50 
2216600 1:53 
2158800 1:54 
1947400 1:55 
1869900 1:56 
1235500 1:57 
1894800 1:60 
1688700 1:61 
