77.839996 1:0 2:1729900 
77.75 1:1 2:1404600 
78.449997 1:4 2:1860300 
78.75 1:5 2:2293200 
78.00 1:6 2:2179800 
75.910004 1:7 2:1635500 
74.889999 1:8 2:2093000 
74.50 1:11 2:2508200 
74.589996 1:12 2:3347700 
74.540001 1:13 2:1999600 
75.059998 1:14 2:1976000 
74.730003 1:15 2:1879700 
76.120003 1:18 2:931700 
75.580002 1:20 2:1228000 
75.620003 1:21 2:1903800 
75.110001 1:22 2:1710100 
74.459999 1:25 2:1853700 
74.68 1:26 2:2215900 
75.230003 1:27 2:1892800 
75.919998 1:28 2:2972900 
75.07 1:29 2:4432100 
75.830002 1:32 2:2367700 
75.720001 1:33 2:3460600 
74.260002 1:34 2:4452000 
71.870003 1:35 2:3008300 
70.720001 1:36 2:3316000 
68.75 1:39 2:3470900 
66.989998 1:40 2:2303300 
67.290001 1:41 2:2485800 
67.32 1:42 2:2805500 
67.290001 1:43 2:2280300 
66.949997 1:46 2:2497100 
67.040001 1:47 2:3668700 
66.330002 1:48 2:4467300 
64.599998 1:49 2:3100200 
65.790001 1:50 2:2269800 
65.760002 1:53 2:1283000 
65.809998 1:54 2:2280600 
65.43 1:55 2:1558000 
64.959999 1:56 2:1342000 
65.269997 1:57 2:1769300 
65.790001 1:60 2:1391400 
65.389999 1:61 2:2162300 
