42.040001 1:0 2:3105900 
42.169998 1:1 2:2188500 
42.720001 1:4 2:3558500 
41.990002 1:5 2:5932700 
43.400002 1:6 2:3573700 
42.400002 1:7 2:3807100 
42.41 1:8 2:4722800 
42.07 1:11 2:2336500 
42.110001 1:12 2:2641700 
43.099998 1:13 2:3297600 
43.400002 1:14 2:1714100 
43.419998 1:15 2:2109700 
43.400002 1:18 2:1175600 
43.110001 1:20 2:1727500 
42.91 1:21 2:3104100 
42.59 1:22 2:2110600 
42.639999 1:25 2:7806100 
43.720001 1:26 2:3509100 
44.630001 1:27 2:3289100 
43.580002 1:28 2:3810500 
43.07 1:29 2:4815800 
44.09 1:32 2:2717400 
44.869999 1:33 2:2191600 
45.130001 1:34 2:2231200 
44.650002 1:35 2:1633600 
44.650002 1:36 2:1944400 
43.50 1:39 2:2549800 
43.799999 1:40 2:3299500 
44.68 1:41 2:3846300 
45.299999 1:42 2:2580200 
45.02 1:43 2:2634200 
44.66 1:46 2:4726200 
45.950001 1:47 2:3422600 
45.779999 1:48 2:8012000 
45.650002 1:49 2:21052100 
54.93 1:50 2:2959200 
54.599998 1:53 2:1964800 
54.049999 1:54 2:2766800 
54.32 1:55 2:2150100 
53.889999 1:56 2:2470100 
53.470001 1:57 2:1634900 
53.529999 1:60 2:2776800 
52.549999 1:61 2:2471600 
