48.900002 1:1 2:2395000 
49.009998 1:4 2:2182400 
49.130001 1:5 2:2787200 
49.169998 1:6 2:3152400 
48.299999 1:7 2:5186100 
48.580002 1:8 2:6246200 
47.830002 1:11 2:3578000 
47.490002 1:12 2:3657600 
47.400002 1:13 2:3694100 
47.009998 1:14 2:3426500 
46.360001 1:15 2:2223100 
46.369999 1:18 2:538400 
46.240002 1:20 2:1922900 
45.919998 1:21 2:2513800 
45.259998 1:22 2:2036600 
44.799999 1:25 2:1857300 
44.959999 1:26 2:2888900 
45.09 1:27 2:2395100 
45.09 1:28 2:2543000 
45.099998 1:29 2:3979800 
44.279999 1:32 2:5019000 
44.919998 1:33 2:5577900 
43.59 1:34 2:5727500 
40.619999 1:35 2:2014500 
40.610001 1:36 2:2911700 
39.439999 1:39 2:3587500 
38.599998 1:40 2:2239200 
38.25 1:41 2:2267500 
38.400002 1:42 2:1660300 
38.98 1:43 2:1762300 
38.759998 1:46 2:1214900 
38.450001 1:47 2:1250300 
39.02 1:48 2:1729100 
38.639999 1:49 2:1865300 
38.939999 1:50 2:2422700 
38.369999 1:53 2:1663600 
38.810001 1:54 2:2256400 
38.919998 1:55 2:3268700 
38.16 1:56 2:2156700 
38.27 1:57 2:2703600 
38.34 1:60 2:3368000 
38.34 1:61 2:4829500 
