230.600006 1:1 2:429600 
232.199997 1:4 2:930100 
239.869995 1:5 2:738400 
233.50 1:6 2:629800 
227.160004 1:7 2:549700 
223.389999 1:8 2:677300 
218.710007 1:11 2:953700 
228.179993 1:12 2:632900 
228.779999 1:13 2:671000 
228.710007 1:14 2:468800 
232.039993 1:15 2:715900 
234.690002 1:18 2:192900 
235.050003 1:20 2:723200 
233.119995 1:21 2:942300 
228.660004 1:22 2:1258500 
217.600006 1:25 2:615300 
217.550003 1:26 2:702600 
210.710007 1:27 2:368300 
210.139999 1:28 2:580000 
210.800003 1:29 2:754700 
211.720001 1:32 2:778000 
209.789993 1:33 2:779700 
207.320007 1:34 2:788300 
201.550003 1:35 2:471700 
203.789993 1:36 2:304000 
199.800003 1:39 2:471600 
200.050003 1:40 2:375300 
200.029999 1:41 2:458000 
201.740005 1:42 2:461500 
204.470001 1:43 2:804700 
203.830002 1:46 2:470500 
202.559998 1:47 2:533000 
202.880005 1:48 2:418000 
203.899994 1:49 2:656900 
206.490005 1:50 2:830900 
199.949997 1:53 2:1242100 
204.770004 1:54 2:1699400 
214.779999 1:55 2:802700 
211.070007 1:56 2:461200 
206.449997 1:57 2:506800 
209.770004 1:60 2:436000 
206.839996 1:61 2:332800 
