166.619995 1:0 2:4220400 
166.119995 1:1 2:6718900 
164.860001 1:4 2:3789700 
164.110001 1:5 2:4893200 
164.690002 1:6 2:5968800 
161.339996 1:7 2:3455700 
160.210007 1:8 2:4554200 
159.389999 1:11 2:3826800 
160.119995 1:12 2:4551100 
157.440002 1:13 2:4907400 
157.679993 1:14 2:2961900 
156.970001 1:15 2:4129500 
158.179993 1:18 2:1777200 
158.110001 1:20 2:3050700 
158.660004 1:21 2:3121600 
158.710007 1:22 2:2810800 
157.75 1:25 2:3312600 
158.389999 1:26 2:4135300 
157.080002 1:27 2:4426300 
157.460007 1:28 2:4774400 
157.929993 1:29 2:5483500 
156.919998 1:32 2:4497800 
156.059998 1:33 2:8142500 
151.279999 1:34 2:8595800 
147.789993 1:35 2:3614500 
146.910004 1:36 2:5131100 
142.949997 1:39 2:3454200 
143.639999 1:40 2:2654500 
143.190002 1:41 2:3129100 
143.630005 1:42 2:3302800 
144.300003 1:43 2:3204900 
144.00 1:46 2:2771900 
144.449997 1:47 2:2891100 
143.940002 1:48 2:2737200 
143.419998 1:49 2:2349500 
143.830002 1:50 2:2223800 
143.600006 1:53 2:3075400 
144.490005 1:54 2:2505000 
144.860001 1:55 2:2309300 
144.300003 1:56 2:2378500 
143.800003 1:57 2:2552800 
144.179993 1:60 2:2932800 
143.220001 1:61 2:4657600 
