134.570007 1:0 2:1278300 
132.380005 1:1 2:1169500 
134.800003 1:4 2:1416300 
137.130005 1:5 2:1118200 
136.830002 1:6 2:1684700 
137.25 1:7 2:1115300 
134.699997 1:8 2:1083700 
133.440002 1:11 2:1386000 
134.50 1:12 2:1638300 
134.740005 1:13 2:2086800 
138.300003 1:14 2:1391600 
136.770004 1:15 2:1189100 
138.669998 1:18 2:306600 
139.529999 1:20 2:843100 
139.729996 1:21 2:1457200 
137.080002 1:22 2:1076100 
138.699997 1:25 2:1171300 
140.00 1:26 2:1140800 
137.889999 1:27 2:1047100 
137.800003 1:28 2:1082900 
136.119995 1:29 2:2047500 
133.669998 1:32 2:1187200 
134.770004 1:33 2:2572400 
135.800003 1:34 2:2844400 
128.770004 1:35 2:1386100 
126.25 1:36 2:1811900 
121.650002 1:39 2:1735400 
117.309998 1:40 2:2320900 
117.849998 1:41 2:1828600 
116.029999 1:42 2:1728500 
118.830002 1:43 2:1412700 
121.620003 1:46 2:1229500 
123.059998 1:47 2:738700 
123.800003 1:48 2:1114400 
124.300003 1:49 2:947700 
124.059998 1:50 2:796200 
124.18 1:53 2:639700 
123.629997 1:54 2:854400 
123.550003 1:55 2:1295700 
123.650002 1:56 2:1640800 
118.639999 1:57 2:1943900 
120.900002 1:60 2:570200 
121.160004 1:61 2:1194900 
