62.459999 1:0 2:723900 
62.389999 1:1 2:1260500 
62.450001 1:4 2:1039200 
62.650002 1:5 2:1808600 
62.389999 1:6 2:1724600 
61.790001 1:7 2:2168900 
61.610001 1:8 2:2631200 
61.669998 1:11 2:1612100 
61.43 1:12 2:4214900 
62.529999 1:13 2:4270500 
62.57 1:14 2:2775900 
62.439999 1:15 2:1211400 
62.459999 1:18 2:534300 
62.200001 1:20 2:2052400 
62.060001 1:21 2:3371200 
61.25 1:22 2:3093400 
61.00 1:25 2:1808200 
60.810001 1:26 2:1363000 
60.580002 1:27 2:1076400 
61.02 1:28 2:2264100 
60.59 1:29 2:1773900 
60.209999 1:32 2:1852200 
59.799999 1:33 2:2437700 
59.900002 1:34 2:2690800 
59.849998 1:35 2:4148700 
59.959999 1:36 2:2777800 
59.720001 1:39 2:2420600 
59.860001 1:40 2:3724000 
59.759998 1:41 2:4321700 
59.889999 1:42 2:5361700 
60.060001 1:43 2:6608600 
60.220001 1:46 2:1947000 
60.139999 1:47 2:1356300 
60.099998 1:48 2:2732300 
60.32 1:49 2:1803400 
60.25 1:50 2:1933200 
60.009998 1:53 2:2234700 
60.150002 1:54 2:4536000 
59.310001 1:55 2:2336400 
58.939999 1:56 2:8576200 
58.98 1:57 2:1848200 
59.09 1:60 2:2074300 
58.75 1:61 2:2244200 
