123.199997 1:1 2:446500 
125.300003 1:4 2:485500 
125.760002 1:5 2:657900 
124.660004 1:6 2:547600 
121.790001 1:7 2:533200 
121.010002 1:8 2:631100 
120.07 1:11 2:607300 
118.510002 1:12 2:772100 
121.050003 1:13 2:555900 
121.25 1:14 2:345200 
120.349998 1:15 2:452900 
120.379997 1:18 2:365100 
120.330002 1:20 2:623900 
120.339996 1:21 2:747200 
120.050003 1:22 2:413900 
119.779999 1:25 2:608900 
119.449997 1:26 2:693600 
120.830002 1:27 2:644000 
118.059998 1:28 2:596000 
117.519997 1:29 2:837700 
118.400002 1:32 2:680700 
118.470001 1:33 2:2154400 
124.029999 1:34 2:1537600 
126.059998 1:35 2:2196700 
131.119995 1:36 2:712900 
128.660004 1:39 2:714000 
129.289993 1:40 2:380200 
130.649994 1:41 2:493900 
133.839996 1:42 2:785000 
130.779999 1:43 2:726400 
134.539993 1:46 2:812900 
133.380005 1:47 2:720900 
132.059998 1:48 2:743800 
130.50 1:49 2:358200 
130.520004 1:50 2:367700 
129.75 1:53 2:259100 
129.210007 1:54 2:269800 
129.429993 1:55 2:426000 
130.00 1:56 2:357100 
129.100006 1:57 2:442800 
129.309998 1:60 2:451800 
130.210007 1:61 2:851000 
