89.589996 1:1 2:3381800 
88.419998 1:4 2:2908000 
90.540001 1:5 2:2674200 
89.410004 1:6 2:2124500 
87.779999 1:7 2:3516900 
88.599998 1:8 2:4044000 
89.139999 1:11 2:3744900 
91.18 1:12 2:6736800 
90.32 1:13 2:8106700 
83.720001 1:14 2:4167000 
85.580002 1:15 2:3601000 
86.669998 1:18 2:1853800 
86.639999 1:20 2:2853100 
85.769997 1:21 2:2860500 
85.160004 1:22 2:3355300 
83.120003 1:25 2:1901000 
83.010002 1:26 2:2380300 
83.199997 1:27 2:2971500 
83.419998 1:28 2:3564400 
82.400002 1:29 2:3539900 
82.199997 1:32 2:3754200 
83.349998 1:33 2:4628100 
80.940002 1:34 2:2918900 
78.949997 1:35 2:2009000 
79.160004 1:36 2:1938200 
78.449997 1:39 2:2701300 
78.309998 1:40 2:2764300 
77.389999 1:41 2:3749400 
78.209999 1:42 2:4303200 
79.550003 1:43 2:4374300 
80.279999 1:46 2:2118700 
80.25 1:47 2:1567800 
80.349998 1:48 2:2242300 
79.959999 1:49 2:3571800 
81.620003 1:50 2:1798000 
81.870003 1:53 2:2772600 
81.559998 1:54 2:2089200 
81.650002 1:55 2:2887700 
80.18 1:56 2:4162400 
79.529999 1:57 2:3454100 
79.550003 1:60 2:2735300 
79.900002 1:61 2:2854000 
