112.559998 1:0 2:1541900 
112.739998 1:1 2:1233800 
113.029999 1:4 2:1933100 
112.889999 1:5 2:2153200 
115.949997 1:6 2:2341300 
113.209999 1:7 2:824200 
112.370003 1:8 2:716700 
111.620003 1:11 2:1051200 
112.050003 1:12 2:1156000 
114.099998 1:13 2:2557600 
113.650002 1:14 2:1136800 
112.779999 1:15 2:969300 
113.809998 1:18 2:519600 
113.510002 1:20 2:696400 
113.360001 1:21 2:1243300 
112.919998 1:22 2:1353900 
111.959999 1:25 2:859100 
111.43 1:26 2:841500 
109.970001 1:27 2:940700 
110.129997 1:28 2:1340500 
110.190002 1:29 2:1909200 
110.489998 1:32 2:1451500 
112.739998 1:33 2:1755500 
110.93 1:34 2:1896500 
112.150002 1:35 2:1267000 
111.389999 1:36 2:1592900 
107.790001 1:39 2:763200 
108.480003 1:40 2:737800 
107.540001 1:41 2:925400 
108.809998 1:42 2:844000 
110.830002 1:43 2:1027100 
111.300003 1:46 2:1454500 
108.419998 1:47 2:797500 
108.190002 1:48 2:864100 
107.790001 1:49 2:1320600 
110.029999 1:50 2:563300 
109.550003 1:53 2:766700 
110.019997 1:54 2:733900 
110.699997 1:55 2:690000 
110.589996 1:56 2:723400 
109.970001 1:57 2:927400 
110.690002 1:60 2:747700 
110.190002 1:61 2:846400 
