55.380001 1:1 2:4588500 
55.16 1:4 2:5432400 
54.830002 1:5 2:6320400 
55.400002 1:6 2:7129600 
55.189999 1:7 2:6308400 
54.93 1:8 2:7849300 
54.68 1:11 2:5259700 
53.959999 1:12 2:5827700 
54.099998 1:13 2:9038100 
54.959999 1:14 2:4516700 
54.669998 1:15 2:6714200 
54.610001 1:18 2:4202700 
54.349998 1:20 2:5365100 
54.57 1:21 2:8966000 
54.209999 1:22 2:7086200 
53.84 1:25 2:5869900 
53.75 1:26 2:5731800 
53.790001 1:27 2:4280200 
53.669998 1:28 2:9987900 
53.049999 1:29 2:11213000 
53.580002 1:32 2:6892300 
52.669998 1:33 2:17674400 
54.529999 1:34 2:8710200 
55.41 1:35 2:4145200 
55.040001 1:36 2:6351300 
54.459999 1:39 2:4432400 
54.84 1:40 2:4674500 
54.43 1:41 2:7245800 
54.470001 1:42 2:8618100 
55.080002 1:43 2:6712500 
54.73 1:46 2:7740700 
54.259998 1:47 2:9927000 
54.169998 1:48 2:11513200 
54.959999 1:49 2:15833600 
55.099998 1:50 2:16993800 
53.779999 1:53 2:92190300 
47.169998 1:54 2:9303500 
46.290001 1:55 2:13859200 
47.27 1:56 2:5884200 
47.25 1:57 2:5432800 
47.27 1:60 2:6043900 
47.439999 1:61 2:8243400 
