201.259995 1:0 2:566100 
198.639999 1:1 2:436300 
199.860001 1:4 2:421500 
201.270004 1:5 2:536200 
199.970001 1:6 2:551800 
195.00 1:7 2:447000 
194.960007 1:8 2:826400 
190.00 1:11 2:763200 
191.479996 1:12 2:843600 
197.440002 1:13 2:497700 
200.100006 1:14 2:351900 
199.369995 1:15 2:410900 
201.00 1:18 2:126800 
200.699997 1:20 2:331400 
200.190002 1:21 2:502300 
199.75 1:22 2:484300 
199.970001 1:25 2:741300 
200.270004 1:26 2:772700 
197.559998 1:27 2:681300 
197.160004 1:28 2:1045700 
197.25 1:29 2:972700 
199.610001 1:32 2:849000 
202.380005 1:33 2:1298900 
197.770004 1:34 2:929600 
195.190002 1:35 2:532600 
194.729996 1:36 2:1247600 
190.75 1:39 2:2426200 
176.979996 1:40 2:1176100 
178.589996 1:41 2:1221700 
178.979996 1:42 2:1659800 
184.300003 1:43 2:626000 
184.699997 1:46 2:629700 
185.690002 1:47 2:823900 
186.789993 1:48 2:521500 
185.899994 1:49 2:1286200 
198.300003 1:50 2:392800 
196.869995 1:53 2:394200 
196.570007 1:54 2:406700 
195.399994 1:55 2:370700 
195.570007 1:56 2:278700 
195.630005 1:57 2:314000 
196.460007 1:60 2:514200 
194.899994 1:61 2:572200 
