129.149994 1:1 2:585400 
127.790001 1:4 2:700700 
127.059998 1:5 2:660500 
126.379997 1:6 2:901500 
125.110001 1:7 2:637800 
125.25 1:8 2:574000 
124.480003 1:11 2:519700 
123.650002 1:12 2:693600 
125.849998 1:13 2:699700 
127.720001 1:14 2:459000 
125.709999 1:15 2:722700 
127.510002 1:18 2:282000 
126.010002 1:20 2:658800 
124.730003 1:21 2:747400 
126.120003 1:22 2:546200 
126.00 1:25 2:652900 
127.120003 1:26 2:717500 
127.010002 1:27 2:466900 
128.029999 1:28 2:547100 
127.50 1:29 2:731300 
124.82 1:32 2:717300 
126.209999 1:33 2:1363200 
121.720001 1:34 2:2286100 
126.059998 1:35 2:532700 
125.139999 1:36 2:627700 
121.889999 1:39 2:811300 
121.629997 1:40 2:836200 
124.019997 1:41 2:640100 
123.830002 1:42 2:871100 
125.339996 1:43 2:1095000 
124.00 1:46 2:1311700 
123.949997 1:47 2:1449000 
126.459999 1:48 2:3978500 
138.410004 1:49 2:717800 
139.669998 1:50 2:654600 
138.759995 1:53 2:666900 
139.820007 1:54 2:830700 
138.029999 1:55 2:571400 
138.309998 1:56 2:680800 
135.970001 1:57 2:298400 
135.789993 1:60 2:481500 
136.369995 1:61 2:467300 
