63.080002 1:1 2:3149300 
62.459999 1:4 2:2106400 
62.610001 1:5 2:2099500 
62.200001 1:6 2:2572200 
60.009998 1:7 2:1379800 
59.709999 1:8 2:1659000 
59.360001 1:11 2:2436300 
58.380001 1:12 2:2401000 
60.419998 1:13 2:3918800 
61.07 1:14 2:1936700 
60.400002 1:15 2:2105700 
60.240002 1:18 2:827000 
59.950001 1:20 2:1678400 
60.560001 1:21 2:1843600 
59.34 1:22 2:2144300 
59.900002 1:25 2:2083600 
59.57 1:26 2:1963100 
60.580002 1:27 2:2205700 
60.790001 1:28 2:2256500 
61.029999 1:29 2:4136200 
58.75 1:32 2:2978200 
57.860001 1:33 2:6073100 
60.52 1:34 2:3997800 
63.09 1:35 2:3734000 
64.330002 1:36 2:2129700 
63.419998 1:39 2:3062000 
61.84 1:40 2:2655600 
63.240002 1:41 2:3593400 
65.139999 1:42 2:3023900 
67.75 1:43 2:1800700 
66.800003 1:46 2:1215600 
66.400002 1:47 2:1699800 
68.019997 1:48 2:1313200 
68.800003 1:49 2:1144800 
68.860001 1:50 2:1029200 
68.360001 1:53 2:920500 
68.690002 1:54 2:1161600 
67.949997 1:55 2:1200700 
67.660004 1:56 2:1369800 
66.879997 1:57 2:1331500 
66.709999 1:60 2:1652000 
66.720001 1:61 2:3147600 
