59.990002 1:0 2:1557800 
59.360001 1:1 2:1525300 
59.110001 1:4 2:2790500 
58.279999 1:5 2:1524900 
58.669998 1:6 2:2310900 
57.630001 1:7 2:1389300 
57.540001 1:8 2:2576600 
57.630001 1:11 2:3420400 
57.150002 1:12 2:2438700 
56.889999 1:13 2:2222200 
57.650002 1:14 2:2403300 
57.369999 1:15 2:2519000 
57.52 1:18 2:1217400 
56.82 1:20 2:2796300 
57.02 1:21 2:4059700 
55.040001 1:22 2:2772200 
54.23 1:25 2:3370200 
54.220001 1:26 2:1543600 
54.450001 1:27 2:1485700 
54.939999 1:28 2:2493100 
54.48 1:29 2:2760800 
53.50 1:32 2:3254500 
53.310001 1:33 2:4236900 
54.959999 1:34 2:3295800 
55.610001 1:35 2:3413100 
53.849998 1:36 2:1439400 
52.610001 1:39 2:1297300 
52.73 1:40 2:1479600 
52.900002 1:41 2:1406800 
53.41 1:42 2:1990600 
54.34 1:43 2:1641100 
54.209999 1:46 2:1700200 
53.00 1:47 2:1407800 
53.66 1:48 2:925500 
53.439999 1:49 2:1888000 
53.130001 1:50 2:1050300 
53.310001 1:53 2:1101900 
53.189999 1:54 2:2223500 
53.529999 1:55 2:2585600 
54.41 1:56 2:2846300 
53.68 1:57 2:2017300 
54.330002 1:60 2:2073300 
54.860001 1:61 2:2101300 
