107.029999 1:1 2:1848400 
108.00 1:4 2:1527600 
108.300003 1:5 2:1869500 
109.120003 1:6 2:1925900 
107.169998 1:7 2:1518800 
105.309998 1:8 2:1902700 
104.849998 1:11 2:2202800 
104.290001 1:12 2:3845500 
101.110001 1:13 2:3267600 
96.300003 1:14 2:1580700 
96.190002 1:15 2:1944400 
98.120003 1:18 2:652300 
97.349998 1:20 2:2445700 
94.059998 1:21 2:1376400 
93.860001 1:22 2:2042600 
90.949997 1:25 2:1445000 
92.230003 1:26 2:1170900 
92.120003 1:27 2:1923000 
94.139999 1:28 2:2055900 
94.690002 1:29 2:3703400 
91.199997 1:32 2:2941600 
89.50 1:33 2:4807100 
88.860001 1:34 2:9728900 
75.870003 1:35 2:1815500 
76.110001 1:36 2:1697500 
72.160004 1:39 2:1781500 
72.290001 1:40 2:2335500 
70.919998 1:41 2:2378300 
73.029999 1:42 2:1940300 
75.660004 1:43 2:1356500 
75.389999 1:46 2:1379700 
76.269997 1:47 2:1356300 
76.190002 1:48 2:1833100 
76.489998 1:49 2:1920200 
76.57 1:50 2:2164700 
79.18 1:53 2:1785400 
79.129997 1:54 2:4256700 
75.580002 1:55 2:2728000 
76.440002 1:56 2:1767500 
75.699997 1:57 2:2203100 
75.269997 1:60 2:2688200 
78.209999 1:61 2:1542500 
