34.419998 1:0 2:6588600 
34.220001 1:1 2:10577300 
34.779999 1:4 2:6898800 
34.189999 1:5 2:7235000 
33.630001 1:6 2:7508100 
33.07 1:7 2:8534500 
32.93 1:8 2:10386900 
33.299999 1:11 2:16218700 
33.360001 1:12 2:18769000 
32.299999 1:13 2:13633400 
33.099998 1:14 2:7833900 
33.66 1:15 2:4896000 
33.880001 1:18 2:2669700 
33.700001 1:20 2:5608700 
33.470001 1:21 2:5824400 
33.529999 1:22 2:5282900 
33.450001 1:25 2:5254500 
33.52 1:26 2:10176200 
33.700001 1:27 2:10302100 
34.860001 1:28 2:10069200 
34.639999 1:29 2:15593400 
33.52 1:32 2:11575600 
32.869999 1:33 2:14255900 
32.290001 1:34 2:12682000 
30.90 1:35 2:7260000 
31.24 1:36 2:5808400 
30.92 1:39 2:7978700 
31.02 1:40 2:8920300 
32.220001 1:41 2:13547200 
30.790001 1:42 2:8520000 
30.98 1:43 2:7550900 
31.26 1:46 2:6796800 
31.02 1:47 2:7767000 
30.90 1:48 2:4870400 
30.91 1:49 2:4300300 
31.18 1:50 2:5322000 
30.76 1:53 2:8730300 
30.92 1:54 2:8740800 
31.01 1:55 2:10211800 
30.639999 1:56 2:9959500 
30.83 1:57 2:10576500 
31.27 1:60 2:14820100 
31.129999 1:61 2:14246300 
