165.50 1:1 2:3389200 
166.520004 1:4 2:3143900 
165.360001 1:5 2:3259700 
164.789993 1:6 2:4377300 
160.350006 1:7 2:2814800 
159.839996 1:8 2:3426500 
160.020004 1:11 2:2737400 
159.820007 1:12 2:4621300 
162.220001 1:13 2:4319400 
163.529999 1:14 2:3130200 
164.520004 1:15 2:4435900 
163.139999 1:18 2:1605300 
161.979996 1:20 2:2252700 
162.669998 1:21 2:2707900 
162.770004 1:22 2:4601900 
160.389999 1:25 2:2958700 
159.800003 1:26 2:2256400 
159.289993 1:27 2:2244100 
158.669998 1:28 2:3385600 
158.210007 1:29 2:5180400 
161.270004 1:32 2:4436400 
160.220001 1:33 2:7715800 
154.809998 1:34 2:5386600 
155.169998 1:35 2:3921900 
155.720001 1:36 2:3804900 
152.429993 1:39 2:2470400 
152.369995 1:40 2:2878800 
151.949997 1:41 2:3074400 
152.789993 1:42 2:3191900 
153.690002 1:43 2:3553200 
152.610001 1:46 2:3654500 
153.350006 1:47 2:4229300 
151.809998 1:48 2:2811700 
150.880005 1:49 2:2647500 
150.570007 1:50 2:2666700 
149.630005 1:53 2:4414200 
151.520004 1:54 2:4023100 
151.259995 1:55 2:4632900 
150.720001 1:56 2:12770600 
154.770004 1:57 2:5890400 
154.449997 1:60 2:4358200 
153.720001 1:61 2:2909900 
