98.910004 1:0 2:797500 
98.419998 1:1 2:1033600 
97.449997 1:4 2:873200 
96.190002 1:5 2:1105000 
96.900002 1:6 2:1444600 
95.190002 1:7 2:793900 
95.080002 1:8 2:1497600 
95.129997 1:11 2:1846300 
93.610001 1:12 2:1568300 
93.089996 1:13 2:1240200 
95.800003 1:14 2:751800 
95.800003 1:15 2:1074700 
94.029999 1:18 2:434800 
92.660004 1:20 2:747400 
93.830002 1:21 2:1587300 
92.279999 1:22 2:679700 
91.220001 1:25 2:876000 
91.68 1:26 2:717300 
91.959999 1:27 2:1269100 
93.389999 1:28 2:1738700 
91.379997 1:29 2:1378100 
90.970001 1:32 2:811800 
91.279999 1:33 2:1757200 
92.370003 1:34 2:1373600 
96.150002 1:35 2:1007700 
95.290001 1:36 2:825100 
93.089996 1:39 2:1069200 
93.269997 1:40 2:706900 
93.18 1:41 2:907900 
94.290001 1:42 2:949200 
96.010002 1:43 2:1492300 
93.940002 1:46 2:1047900 
93.690002 1:47 2:1655600 
93.900002 1:48 2:1204800 
93.989998 1:49 2:1152500 
93.139999 1:50 2:969800 
92.75 1:53 2:956900 
93.110001 1:54 2:1181800 
92.760002 1:55 2:826500 
92.839996 1:56 2:1239600 
92.389999 1:57 2:1252100 
92.00 1:60 2:1144500 
92.730003 1:61 2:1978600 
