94.669998 1:0 2:2778400 
94.669998 1:1 2:5340200 
95.230003 1:4 2:5093000 
94.550003 1:5 2:5489600 
93.980003 1:6 2:7405400 
93.900002 1:7 2:5820000 
93.339996 1:8 2:4109700 
93.800003 1:11 2:3826500 
94.139999 1:12 2:6619800 
91.82 1:13 2:4367100 
92.910004 1:14 2:2956300 
92.900002 1:15 2:4663500 
93.199997 1:18 2:1249300 
92.779999 1:20 2:3168100 
92.330002 1:21 2:5037100 
91.559998 1:22 2:3761700 
91.349998 1:25 2:4769000 
90.690002 1:26 2:7890400 
88.949997 1:27 2:4754600 
88.669998 1:28 2:7680400 
86.800003 1:29 2:3783700 
86.800003 1:32 2:3828100 
86.330002 1:33 2:7902700 
86.599998 1:34 2:12271600 
87.870003 1:35 2:5227100 
87.739998 1:36 2:6438100 
86.419998 1:39 2:7521300 
87.150002 1:40 2:6908800 
87.279999 1:41 2:11766300 
88.25 1:42 2:6704000 
88.989998 1:43 2:5784200 
87.470001 1:46 2:7873100 
88.300003 1:47 2:9959600 
88.699997 1:48 2:18656400 
87.160004 1:49 2:16742000 
86.739998 1:50 2:46981300 
89.480003 1:53 2:52215800 
82.989998 1:54 2:13353300 
79.239998 1:55 2:2452300 
79.510002 1:56 2:2581400 
78.839996 1:57 2:3519200 
79.550003 1:60 2:2449100 
79.400002 1:61 2:4045200 
