238.550003 1:0 2:4608200 
237.169998 1:1 2:5009800 
241.850006 1:4 2:5443700 
241.449997 1:5 2:7321100 
235.559998 1:6 2:6578500 
231.380005 1:7 2:5191900 
228.550003 1:8 2:4583100 
223.360001 1:11 2:5286600 
226.630005 1:12 2:7586800 
219.289993 1:13 2:6483800 
211.75 1:14 2:2577600 
210.350006 1:15 2:3297400 
211.380005 1:18 2:1974000 
212.309998 1:20 2:3717400 
211.110001 1:21 2:2945700 
211.080002 1:22 2:2860200 
210.350006 1:25 2:4278200 
209.630005 1:26 2:3572400 
206.259995 1:27 2:5276200 
211.190002 1:28 2:4893800 
209.179993 1:29 2:8248100 
203.940002 1:32 2:6290200 
200.869995 1:33 2:11345400 
192.630005 1:34 2:7823800 
181.919998 1:35 2:2646200 
181.479996 1:36 2:3338800 
175.919998 1:39 2:1846500 
176.210007 1:40 2:1972700 
176.580002 1:41 2:2104800 
178.059998 1:42 2:2900600 
178.240005 1:43 2:1828200 
177.139999 1:46 2:2042800 
177.75 1:47 2:3021900 
177.070007 1:48 2:2533800 
175.550003 1:49 2:2423300 
175.119995 1:50 2:1943200 
174.669998 1:53 2:2004400 
174.509995 1:54 2:2471100 
174.509995 1:55 2:3676000 
172.630005 1:56 2:4482500 
169.00 1:57 2:3061400 
170.520004 1:60 2:5282300 
167.419998 1:61 2:2713700 
