72.349998 1:0 2:4256100 
71.389999 1:1 2:5439500 
70.580002 1:4 2:4563500 
69.32 1:5 2:6258100 
68.639999 1:6 2:8381800 
70.410004 1:7 2:4643800 
70.980003 1:8 2:4933400 
70.849998 1:11 2:4153300 
71.269997 1:12 2:5690800 
71.360001 1:13 2:9434900 
67.57 1:14 2:3975300 
68.389999 1:15 2:3836700 
69.75 1:18 2:1319200 
69.849998 1:20 2:3954500 
69.290001 1:21 2:5663100 
69.230003 1:22 2:4330900 
68.220001 1:25 2:5490200 
67.809998 1:26 2:6668000 
68.93 1:27 2:7106400 
68.489998 1:28 2:7442800 
65.769997 1:29 2:8700300 
64.949997 1:32 2:7290200 
65.720001 1:33 2:9215400 
66.900002 1:34 2:8582900 
66.889999 1:35 2:4283000 
67.25 1:36 2:5855500 
66.589996 1:39 2:7713900 
67.449997 1:40 2:7863000 
67.790001 1:41 2:5810300 
69.00 1:42 2:13046300 
72.910004 1:43 2:4722100 
73.629997 1:46 2:5823000 
73.790001 1:47 2:4124700 
74.389999 1:48 2:3678000 
74.43 1:49 2:4943800 
75.029999 1:50 2:6117200 
74.610001 1:53 2:4983800 
74.099998 1:54 2:4088600 
74.510002 1:55 2:5840000 
72.57 1:56 2:3814000 
72.470001 1:57 2:5608500 
73.220001 1:60 2:4494200 
73.900002 1:61 2:4574000 
