115.089996 1:0 2:3901100 
113.220001 1:1 2:3696000 
113.470001 1:4 2:3586700 
113.059998 1:5 2:5086800 
112.660004 1:6 2:10157800 
117.389999 1:7 2:4430300 
116.559998 1:8 2:5083300 
117.629997 1:11 2:3819700 
118.870003 1:12 2:4262200 
118.510002 1:13 2:5463000 
122.129997 1:14 2:4446400 
120.300003 1:15 2:3280300 
121.059998 1:18 2:1790600 
120.849998 1:20 2:4840800 
120.970001 1:21 2:6564700 
124.160004 1:22 2:6876300 
121.970001 1:25 2:4640900 
122.080002 1:26 2:3961200 
119.690002 1:27 2:2604200 
120.910004 1:28 2:3507600 
120.68 1:29 2:4694600 
119.449997 1:32 2:5718400 
121.059998 1:33 2:12026200 
120.07 1:34 2:22491700 
108.449997 1:35 2:4253100 
107.489998 1:36 2:6445800 
103.440002 1:39 2:3733200 
102.349998 1:40 2:4476500 
102.849998 1:41 2:3428000 
104.089996 1:42 2:4473800 
102.18 1:43 2:4787500 
103.900002 1:46 2:6962500 
104.720001 1:47 2:11213800 
98.410004 1:48 2:5016800 
97.629997 1:49 2:4768900 
98.07 1:50 2:4154600 
98.910004 1:53 2:4660800 
100.019997 1:54 2:3628800 
100.019997 1:55 2:2934000 
100.059998 1:56 2:2878100 
99.639999 1:57 2:4505300 
98.50 1:60 2:4317500 
100.629997 1:61 2:3779800 
