Date,Open,High,Low,Close,Volume,Adj Close
2016-12-13,201.979996,202.889999,200.649994,201.259995,566100,201.259995
2016-12-12,199.289993,199.539993,196.589996,198.639999,436300,198.639999
2016-12-09,201.509995,201.509995,198.899994,199.860001,421500,199.860001
2016-12-08,199.570007,202.600006,199.169998,201.270004,536200,201.270004
2016-12-07,195.009995,200.169998,194.410004,199.970001,551800,199.970001
2016-12-06,195.75,196.589996,193.589996,195.00,447000,195.00
2016-12-05,192.029999,195.270004,190.919998,194.960007,826400,194.960007
2016-12-02,191.880005,192.960007,189.440002,190.00,763200,190.00
2016-12-01,197.509995,199.160004,190.970001,191.479996,843600,191.479996
2016-11-30,199.910004,201.479996,197.440002,197.440002,497700,197.440002
2016-11-29,199.940002,201.600006,199.169998,200.100006,351900,200.100006
2016-11-28,200.360001,200.990005,198.309998,199.369995,410900,199.369995
2016-11-25,201.009995,201.75,199.610001,201.00,126800,201.00
2016-11-23,199.949997,201.580002,198.580002,200.699997,331400,200.699997
2016-11-22,200.580002,200.75,198.580002,200.190002,502300,200.190002
2016-11-21,200.660004,201.690002,198.710007,199.75,484300,199.75
2016-11-18,200.389999,200.399994,198.979996,199.970001,741300,199.970001
2016-11-17,198.619995,200.509995,197.490005,200.270004,772700,200.270004
2016-11-16,196.639999,198.149994,195.589996,197.559998,681300,197.559998
2016-11-15,199.550003,201.229996,195.990005,197.160004,1045700,197.160004
2016-11-14,201.039993,202.429993,196.880005,197.25,972700,197.25
2016-11-11,202.289993,204.309998,199.00,199.610001,849000,199.610001
2016-11-10,199.110001,205.259995,198.210007,202.380005,1298900,202.380005
2016-11-09,191.669998,198.580002,191.029999,197.770004,929600,197.770004
2016-11-08,193.820007,196.080002,192.369995,195.190002,532600,195.190002
2016-11-07,192.949997,196.279999,191.259995,194.729996,1247600,194.729996
2016-11-04,186.100006,193.009995,184.139999,190.75,2426200,190.75
2016-11-03,179.600006,179.860001,175.520004,176.979996,1176100,176.979996
2016-11-02,178.210007,182.490005,178.00,178.589996,1221700,178.589996
2016-11-01,183.429993,184.380005,177.809998,178.979996,1659800,178.979996
2016-10-31,185.440002,186.110001,184.110001,184.300003,626000,184.300003
2016-10-28,185.580002,188.309998,184.429993,184.699997,629700,184.699997
2016-10-27,186.990005,187.779999,182.679993,185.690002,823900,185.690002
2016-10-26,185.389999,188.50,185.389999,186.789993,521500,186.789993
2016-10-25,197.139999,197.649994,185.710007,185.899994,1286200,185.899994
2016-10-24,198.380005,200.529999,197.740005,198.300003,392800,198.300003
2016-10-21,194.949997,197.589996,194.089996,196.869995,394200,196.869995
2016-10-20,195.100006,197.050003,194.059998,196.570007,406700,196.570007
2016-10-19,196.389999,196.720001,194.039993,195.399994,370700,195.399994
2016-10-18,197.869995,197.869995,195.179993,195.570007,278700,195.570007
2016-10-17,196.009995,196.889999,194.710007,195.630005,314000,195.630005
2016-10-14,196.649994,198.100006,196.149994,196.460007,514200,196.460007
2016-10-13,193.789993,196.020004,193.360001,194.899994,572200,194.899994
