Date,Open,High,Low,Close,Volume,Adj Close
2016-12-13,105.550003,106.019997,104.639999,105.449997,750400,105.449997
2016-12-12,105.059998,105.199997,104.139999,105.019997,839800,105.019997
2016-12-09,106.32,106.32,104.510002,105.510002,648600,105.510002
2016-12-08,107.040001,107.440002,105.379997,105.910004,962400,105.910004
2016-12-07,106.650002,107.540001,106.43,107.129997,783100,107.129997
2016-12-06,105.779999,106.519997,105.059998,106.480003,689900,106.480003
2016-12-05,105.660004,106.169998,105.389999,105.940002,784600,105.940002
2016-12-02,104.300003,105.709999,104.07,104.959999,696500,104.959999
2016-12-01,104.059998,104.82,103.540001,104.339996,827000,104.339996
2016-11-30,105.169998,105.779999,103.540001,103.559998,739300,103.559998
2016-11-29,104.260002,105.519997,104.040001,104.68,743000,104.68
2016-11-28,104.389999,104.720001,103.669998,104.010002,911000,104.010002
2016-11-25,104.519997,105.07,104.150002,104.790001,170000,104.790001
2016-11-23,104.07,104.529999,103.370003,104.169998,678000,104.169998
2016-11-22,104.110001,104.410004,103.339996,104.050003,1088300,104.050003
2016-11-21,103.919998,104.650002,102.980003,103.900002,603000,103.900002
2016-11-18,103.879997,104.00,102.730003,103.57,827300,103.57
2016-11-17,103.870003,104.199997,103.080002,103.790001,1140100,103.790001
2016-11-16,104.279999,104.540001,103.699997,104.00,784700,104.00
2016-11-15,105.260002,105.93,104.330002,104.870003,805100,104.340003
2016-11-14,103.970001,105.900002,103.610001,105.07,1229500,104.538989
2016-11-11,102.18,103.989998,102.07,103.419998,866600,102.897326
2016-11-10,101.82,103.019997,100.889999,102.809998,1214800,102.290408
2016-11-09,97.169998,101.470001,96.82,101.199997,1530700,100.688545
2016-11-08,96.970001,97.949997,96.669998,97.459999,778200,96.967448
2016-11-07,96.00,97.220001,95.519997,96.980003,1056400,96.489878
2016-11-04,92.779999,94.660004,92.349998,94.25,1133900,93.773672
2016-11-03,92.989998,93.419998,92.400002,92.800003,563600,92.331003
2016-11-02,93.029999,93.889999,92.510002,93.160004,1422300,92.689184
2016-11-01,92.279999,93.400002,90.949997,92.730003,1484700,92.261357
2016-10-31,89.889999,90.00,89.010002,89.209999,844300,88.759143
2016-10-28,89.589996,90.190002,89.019997,89.389999,557000,88.938233
2016-10-27,91.610001,91.660004,88.889999,88.980003,685800,88.530309
2016-10-26,90.400002,91.57,90.209999,91.379997,749700,90.918174
2016-10-25,91.279999,91.50,90.309998,90.709999,525100,90.251562
2016-10-24,91.239998,91.540001,90.980003,91.279999,351700,90.818681
2016-10-21,90.330002,90.82,89.879997,90.540001,299700,90.082423
2016-10-20,91.650002,91.699997,90.879997,91.050003,287200,90.589847
2016-10-19,89.82,91.82,89.82,91.639999,529300,91.176862
2016-10-18,90.400002,90.489998,89.510002,90.389999,817900,89.933179
2016-10-17,89.660004,89.910004,89.400002,89.580002,600300,89.127275
2016-10-14,90.419998,90.809998,89.669998,89.669998,524300,89.216817
2016-10-13,90.300003,90.830002,89.379997,89.779999,644600,89.326262
