Date,Open,High,Low,Close,Volume,Adj Close
2016-12-13,48.790001,48.799999,47.790001,48.540001,1320600,48.540001
2016-12-12,48.529999,48.790001,48.34,48.549999,1009100,48.549999
2016-12-09,48.799999,48.830002,48.07,48.470001,1062400,48.470001
2016-12-08,48.200001,48.93,47.959999,48.860001,1143700,48.860001
2016-12-07,47.209999,48.07,46.91,47.990002,1222900,47.990002
2016-12-06,46.540001,47.419998,45.950001,47.419998,1694600,47.419998
2016-12-05,45.880001,46.41,45.59,46.41,1838300,46.41
2016-12-02,45.650002,46.279999,45.400002,45.560001,1679000,45.560001
2016-12-01,45.130001,45.59,44.68,45.540001,1963400,45.540001
2016-11-30,44.950001,45.049999,44.419998,44.869999,2035300,44.869999
2016-11-29,44.630001,45.049999,44.380001,44.669998,1058200,44.669998
2016-11-28,45.049999,45.119999,44.23,44.470001,1191800,44.470001
2016-11-25,45.029999,45.299999,44.810001,45.259998,309300,45.259998
2016-11-23,44.939999,44.939999,44.34,44.799999,1428300,44.799999
2016-11-22,44.599998,44.849998,44.099998,44.66,1071600,44.66
2016-11-21,44.759998,45.029999,44.060001,44.540001,883600,44.320001
2016-11-18,44.709999,45.119999,44.48,44.759998,1485000,44.538912
2016-11-17,43.43,45.259998,43.43,44.950001,1944400,44.727976
2016-11-16,43.349998,43.66,43.200001,43.470001,1028500,43.255286
2016-11-15,43.66,43.860001,43.040001,43.639999,1831300,43.424445
2016-11-14,43.610001,44.27,43.52,43.790001,1765200,43.573706
2016-11-11,41.619999,43.389999,41.619999,43.349998,2244700,43.135876
2016-11-10,40.959999,42.150002,40.959999,41.889999,1493800,41.683089
2016-11-09,38.77,40.560001,38.419998,40.34,1161900,40.140746
2016-11-08,38.610001,39.209999,38.32,39.040001,1061200,38.847168
2016-11-07,38.23,38.700001,37.950001,38.639999,2353400,38.449142
2016-11-04,37.549999,37.970001,37.369999,37.43,1353900,37.245119
2016-11-03,37.470001,37.540001,37.099998,37.529999,1332900,37.344624
2016-11-02,37.040001,37.50,37.009998,37.360001,1291000,37.175465
2016-11-01,37.639999,37.709999,36.740002,37.09,1726000,36.906799
2016-10-31,36.950001,37.450001,36.900002,37.419998,2198200,37.235167
2016-10-28,36.700001,37.130001,36.580002,36.700001,2814700,36.518726
2016-10-27,36.75,37.18,34.419998,36.77,10061200,36.58838
2016-10-26,38.50,39.549999,38.349998,39.48,1731600,39.284993
2016-10-25,38.509998,38.830002,38.119999,38.66,785900,38.469044
2016-10-24,39.099998,39.389999,38.560001,38.66,867600,38.469044
2016-10-21,38.00,38.970001,37.919998,38.880001,1110300,38.687958
2016-10-20,37.919998,38.709999,37.919998,38.189999,606500,38.001364
2016-10-19,38.029999,38.360001,37.93,38.25,691300,38.061069
2016-10-18,38.400002,38.419998,38.00,38.060001,789400,37.872009
2016-10-17,38.130001,38.27,37.860001,38.00,661300,37.812304
2016-10-14,38.25,38.68,38.040001,38.240002,782900,38.05112
2016-10-13,37.849998,38.029999,37.470001,37.720001,1117400,37.533688
