Date,Open,High,Low,Close,Volume,Adj Close
2016-12-13,41.349998,41.790001,41.139999,41.470001,6500400,41.470001
2016-12-12,41.450001,41.529999,41.130001,41.299999,4451500,41.299999
2016-12-09,41.52,41.799999,41.439999,41.759998,6836000,41.759998
2016-12-08,40.66,41.599998,40.419998,41.41,9169400,41.41
2016-12-07,39.98,40.57,39.75,40.52,7199000,40.52
2016-12-06,40.310001,40.419998,39.880001,39.970001,6943800,39.970001
2016-12-05,40.02,40.389999,39.849998,40.200001,4401700,40.200001
2016-12-02,39.77,40.32,39.580002,40.07,8568100,40.07
2016-12-01,41.00,41.040001,39.529999,39.630001,12614600,39.630001
2016-11-30,41.619999,41.669998,40.880001,41.02,7624500,41.02
2016-11-29,41.43,41.830002,41.119999,41.599998,7246100,41.599998
2016-11-28,40.849998,41.700001,40.740002,41.450001,6765800,41.450001
2016-11-25,41.080002,41.080002,40.709999,40.869999,2586900,40.869999
2016-11-23,40.91,40.98,40.549999,40.959999,3634900,40.959999
2016-11-22,41.200001,41.400002,40.830002,41.009998,8881200,41.009998
2016-11-21,41.439999,41.48,40.939999,41.110001,11338000,41.110001
2016-11-18,41.48,41.650002,40.900002,41.189999,8129700,41.189999
2016-11-17,41.34,41.650002,41.200001,41.450001,8689300,41.450001
2016-11-16,40.099998,41.049999,40.099998,40.98,15592700,40.98
2016-11-15,39.610001,40.450001,39.580002,40.209999,10851400,40.209999
2016-11-14,40.360001,40.389999,38.869999,39.299999,12687400,39.299999
2016-11-11,39.84,40.52,39.369999,40.419998,15178200,40.419998
2016-11-10,41.549999,41.650002,39.540001,40.16,16441900,40.16
2016-11-09,40.439999,41.389999,40.220001,41.209999,23998600,41.209999
2016-11-08,40.970001,41.279999,40.68,41.16,4227100,41.16
2016-11-07,41.169998,41.23,40.860001,41.049999,5388700,41.049999
2016-11-04,39.959999,40.669998,39.799999,40.279999,4574200,40.279999
2016-11-03,40.619999,40.75,40.169998,40.23,7811600,40.23
2016-11-02,41.799999,42.16,40.360001,40.68,13017500,40.68
2016-11-01,41.130001,41.34,40.689999,41.330002,11748900,41.330002
2016-10-31,42.029999,42.16,41.549999,41.549999,3730800,41.549999
2016-10-28,42.029999,42.220001,41.709999,41.779999,6180200,41.779999
2016-10-27,42.310001,42.490002,41.810001,41.869999,7236500,41.869999
2016-10-26,42.259998,42.439999,41.950001,42.080002,6117200,42.080002
2016-10-25,42.720001,42.75,42.43,42.549999,5338900,42.549999
2016-10-24,42.50,42.68,42.380001,42.59,4346900,42.59
2016-10-21,42.099998,42.200001,41.73,42.169998,7194200,42.169998
2016-10-20,42.689999,42.689999,42.07,42.380001,11671000,42.380001
2016-10-19,42.299999,42.939999,42.259998,42.73,14532500,42.73
2016-10-18,42.040001,42.610001,41.630001,41.68,19360800,41.68
2016-10-17,41.349998,41.939999,41.240002,41.790001,8620400,41.790001
2016-10-14,42.040001,42.25,41.41,41.439999,7781300,41.439999
2016-10-13,42.00,42.080002,41.169998,41.619999,15689700,41.619999
