Date,Open,High,Low,Close,Volume,Adj Close
2016-12-13,120.129997,121.690002,118.919998,120.029999,3160700,120.029999
2016-12-12,123.769997,124.040001,119.339996,120.25,2168800,120.25
2016-12-09,123.239998,124.720001,123.019997,124.059998,1556700,124.059998
2016-12-08,124.220001,124.32,122.970001,123.00,2163200,123.00
2016-12-07,124.040001,124.300003,123.360001,123.550003,1751200,123.550003
2016-12-06,124.040001,124.400002,123.660004,123.769997,1400300,123.769997
2016-12-05,121.269997,124.510002,121.050003,123.690002,2631900,123.690002
2016-12-02,122.400002,122.629997,120.519997,121.00,1466300,121.00
2016-12-01,123.949997,124.309998,121.75,122.010002,1922800,122.010002
2016-11-30,125.82,125.870003,123.889999,124.050003,1609600,124.050003
2016-11-29,126.230003,126.730003,124.779999,125.099998,979100,125.099998
2016-11-28,126.989998,127.25,125.690002,125.919998,1036100,125.919998
2016-11-25,125.730003,127.379997,125.730003,127.279999,425600,127.279999
2016-11-23,127.50,127.870003,125.540001,126.370003,1899700,126.370003
2016-11-22,126.540001,127.839996,126.160004,127.57,1390900,127.57
2016-11-21,125.739998,126.870003,125.739998,126.459999,1551600,126.459999
2016-11-18,126.57,126.639999,125.50,125.669998,1369500,125.669998
2016-11-17,125.400002,127.120003,125.150002,126.580002,2114700,126.580002
2016-11-16,122.970001,125.50,122.919998,125.199997,1564000,125.199997
2016-11-15,122.019997,124.760002,121.239998,123.540001,2372200,123.540001
2016-11-14,121.370003,121.730003,117.349998,119.160004,3185800,119.160004
2016-11-11,123.50,123.769997,120.32,121.199997,3141800,121.199997
2016-11-10,125.650002,127.160004,121.639999,123.629997,2352100,123.629997
2016-11-09,123.980003,125.739998,123.580002,124.75,2162000,124.75
2016-11-08,126.900002,127.610001,125.830002,127.010002,2345100,127.010002
2016-11-07,126.790001,127.470001,125.68,126.489998,2319500,126.489998
2016-11-04,124.639999,126.199997,123.699997,125.209999,1585700,125.209999
2016-11-03,123.519997,126.239998,123.019997,125.290001,2793300,125.290001
2016-11-02,126.00,126.00,122.959999,123.00,2810100,123.00
2016-11-01,129.789993,130.350006,124.489998,125.989998,3124300,125.989998
2016-10-31,131.570007,131.809998,128.839996,129.229996,2596100,129.229996
2016-10-28,128.850006,133.550003,128.240005,131.639999,6837200,131.639999
2016-10-27,125.980003,126.879997,124.889999,126.419998,4204700,126.419998
2016-10-26,127.760002,127.769997,125.349998,125.540001,2168500,125.540001
2016-10-25,127.50,128.75,127.269997,127.989998,1918000,127.989998
2016-10-24,128.110001,129.169998,127.040001,127.690002,2583400,127.690002
2016-10-21,124.57,127.669998,124.099998,127.580002,2171200,127.580002
2016-10-20,126.82,128.029999,123.879997,124.660004,3925900,124.660004
2016-10-19,123.57,125.050003,122.870003,124.690002,2752400,124.690002
2016-10-18,122.860001,124.230003,122.150002,122.830002,3866100,122.830002
2016-10-17,121.089996,122.00,119.940002,121.779999,2256200,121.779999
2016-10-14,118.769997,121.25,118.760002,120.800003,2235400,120.800003
2016-10-13,117.43,119.349998,116.580002,118.690002,1109800,118.690002
