Date,Open,High,Low,Close,Volume,Adj Close
2016-12-13,64.18,65.400002,64.010002,65.099998,1310000,65.099998
2016-12-12,64.370003,64.580002,62.950001,63.610001,1668900,63.610001
2016-12-09,65.32,65.360001,64.139999,64.529999,1453100,64.529999
2016-12-08,64.559998,65.269997,64.190002,65.190002,1821700,65.190002
2016-12-07,63.52,64.589996,63.040001,64.50,1626400,64.50
2016-12-06,63.220001,63.700001,62.98,63.490002,2147800,63.490002
2016-12-05,62.73,63.709999,62.389999,63.23,2934900,63.23
2016-12-02,61.189999,62.700001,60.849998,62.049999,2728600,62.049999
2016-12-01,66.330002,66.389999,60.77,61.23,8808800,61.23
2016-11-30,66.010002,66.760002,65.540001,66.18,3237300,66.18
2016-11-29,65.760002,66.330002,65.489998,66.029999,1935300,66.029999
2016-11-28,65.980003,66.809998,65.639999,65.900002,1952600,65.900002
2016-11-25,65.959999,66.25,65.839996,66.080002,625900,66.080002
2016-11-23,65.50,66.120003,65.279999,66.110001,1712300,66.110001
2016-11-22,65.18,65.660004,64.839996,65.57,2328900,65.57
2016-11-21,64.900002,65.610001,64.620003,65.199997,2913200,65.199997
2016-11-18,65.160004,65.449997,64.260002,64.57,3068400,64.57
2016-11-17,65.309998,65.900002,64.830002,65.449997,1578700,65.449997
2016-11-16,64.769997,65.730003,64.50,65.650002,1831700,65.289
2016-11-15,63.630001,65.260002,63.459999,65.190002,2296200,64.83153
2016-11-14,63.68,63.810001,63.099998,63.529999,2413800,63.180655
2016-11-11,62.439999,63.209999,62.16,63.150002,2409700,62.802747
2016-11-10,64.540001,65.419998,62.110001,62.439999,5048500,62.096648
2016-11-09,62.209999,64.720001,61.549999,64.309998,3321200,63.956364
2016-11-08,65.230003,65.610001,63.189999,63.959999,5088300,63.60829
2016-11-07,61.119999,62.330002,60.900002,62.23,3442600,61.887804
2016-11-04,59.52,60.52,59.450001,60.220001,2109200,59.888858
2016-11-03,59.98,60.18,59.380001,59.630001,1211700,59.302102
2016-11-02,60.220001,60.68,59.779999,59.860001,2063100,59.530837
2016-11-01,60.799999,60.889999,59.50,60.18,1993600,59.849077
2016-10-31,60.689999,61.209999,60.529999,60.549999,2411000,60.217042
2016-10-28,60.459999,61.02,60.09,60.299999,1063000,59.968416
2016-10-27,60.75,61.419998,60.139999,60.360001,1613100,60.028088
2016-10-26,60.529999,60.759998,60.110001,60.549999,1552000,60.217042
2016-10-25,60.66,61.18,60.59,60.91,1654500,60.575063
2016-10-24,59.93,60.700001,59.93,60.639999,1159300,60.306547
2016-10-21,59.41,59.66,58.790001,59.50,1004100,59.172816
2016-10-20,59.810001,60.080002,59.099998,59.709999,1301200,59.381661
2016-10-19,58.720001,60.27,58.419998,60.009998,3082600,59.68001
2016-10-18,59.41,59.630001,58.790001,58.860001,1740500,58.536336
2016-10-17,58.900002,59.41,58.66,58.700001,1347400,58.377216
2016-10-14,58.779999,59.740002,58.48,59.00,2028800,58.675566
2016-10-13,58.529999,58.529999,57.52,58.41,2022700,58.08881
