Date,Open,High,Low,Close,Volume,Adj Close
2016-12-13,71.580002,73.519997,71.580002,73.169998,4721700,73.169998
2016-12-12,72.57,72.93,71.419998,72.099998,3411900,72.099998
2016-12-09,72.300003,72.480003,71.510002,72.480003,7366600,72.480003
2016-12-08,75.989998,75.989998,68.00,70.75,17410900,70.75
2016-12-07,75.50,76.379997,74.470001,75.849998,3824000,75.849998
2016-12-06,76.419998,77.25,76.010002,76.730003,2530700,76.730003
2016-12-05,76.230003,76.75,75.50,76.709999,3888700,76.709999
2016-12-02,76.089996,76.760002,75.589996,75.660004,2712900,75.660004
2016-12-01,75.889999,76.290001,75.440002,75.830002,3241800,75.830002
2016-11-30,76.860001,77.339996,75.790001,75.879997,5553500,75.879997
2016-11-29,77.019997,77.50,76.800003,76.860001,2168900,76.860001
2016-11-28,76.779999,77.129997,76.050003,76.75,2333200,76.75
2016-11-25,76.970001,77.389999,76.370003,76.900002,1285200,76.900002
2016-11-23,75.739998,76.82,75.599998,76.809998,2162700,76.809998
2016-11-22,76.059998,76.309998,75.57,75.93,3651500,75.93
2016-11-21,75.220001,76.760002,75.220001,76.099998,2576900,76.099998
2016-11-18,76.330002,76.690002,75.720001,75.769997,2980600,75.769997
2016-11-17,76.059998,76.50,75.830002,76.440002,2908000,76.440002
2016-11-16,77.059998,77.449997,76.00,76.150002,3041400,76.150002
2016-11-15,76.550003,77.220001,75.730003,77.139999,3298000,77.139999
2016-11-14,74.510002,77.139999,74.269997,76.449997,5669600,76.449997
2016-11-11,75.18,75.599998,73.779999,74.589996,4329000,74.589996
2016-11-10,75.129997,76.599998,74.629997,75.389999,8904700,75.389999
2016-11-09,73.349998,75.32,71.440002,74.779999,9153200,74.779999
2016-11-08,67.970001,70.110001,67.580002,69.849998,5759800,69.849998
2016-11-07,69.220001,70.720001,68.980003,70.379997,4641900,70.379997
2016-11-04,67.160004,68.669998,67.010002,67.860001,5014700,67.860001
2016-11-03,69.82,70.769997,67.059998,67.239998,6875100,67.239998
2016-11-02,67.349998,70.760002,67.120003,69.82,7091800,69.82
2016-11-01,67.419998,67.769997,66.769997,67.25,4952000,67.25
2016-10-31,65.540001,67.519997,65.419998,67.400002,6186900,67.400002
2016-10-28,67.589996,68.099998,64.459999,65.089996,10586500,65.089996
2016-10-27,70.459999,70.620003,69.120003,69.230003,3486300,69.230003
2016-10-26,72.029999,72.029999,69.239998,70.389999,5370300,70.389999
2016-10-25,69.730003,70.239998,69.50,70.07,2642400,70.07
2016-10-24,70.150002,70.550003,69.410004,69.800003,2960700,69.800003
2016-10-21,70.629997,70.629997,69.540001,69.610001,3092700,69.610001
2016-10-20,70.589996,71.519997,70.309998,71.040001,2452700,71.040001
2016-10-19,70.349998,70.620003,70.07,70.43,2283800,70.43
2016-10-18,70.019997,70.660004,69.790001,70.309998,3045800,70.309998
2016-10-17,69.580002,69.699997,68.879997,69.220001,3193000,69.220001
2016-10-14,69.449997,70.43,69.07,69.760002,2976100,69.760002
2016-10-13,68.660004,69.120003,68.43,69.040001,3269000,69.040001
