Date,Open,High,Low,Close,Volume,Adj Close
2016-12-13,78.989998,80.339996,78.800003,79.669998,2701700,79.669998
2016-12-12,81.07,81.760002,77.580002,78.370003,2772300,78.370003
2016-12-09,82.290001,83.080002,80.660004,81.110001,2371300,81.110001
2016-12-08,80.580002,82.769997,80.00,81.739998,4003300,81.739998
2016-12-07,76.260002,80.919998,75.419998,80.339996,7696900,80.339996
2016-12-06,71.269997,77.870003,70.730003,76.32,7000900,76.32
2016-12-05,70.440002,72.410004,70.150002,71.18,2108700,71.18
2016-12-02,69.019997,70.870003,68.059998,70.57,3170100,70.57
2016-12-01,72.769997,73.239998,69.00,69.220001,4307600,69.220001
2016-11-30,72.709999,74.720001,70.550003,72.610001,8350600,72.610001
2016-11-29,75.309998,75.980003,75.029999,75.260002,2772600,75.260002
2016-11-28,75.519997,76.309998,74.93,75.18,1611700,75.18
2016-11-25,75.510002,76.18,75.050003,75.830002,786300,75.830002
2016-11-23,75.040001,75.449997,74.010002,75.150002,1352200,75.150002
2016-11-22,75.489998,75.779999,74.68,75.209999,1990200,75.209999
2016-11-21,77.400002,77.650002,75.440002,75.519997,2182700,75.519997
2016-11-18,78.209999,78.400002,76.480003,76.900002,2242100,76.900002
2016-11-17,77.540001,78.580002,77.080002,78.459999,1774700,78.459999
2016-11-16,74.919998,78.419998,74.790001,77.57,3602400,77.57
2016-11-15,73.860001,75.75,73.75,75.150002,2192800,75.150002
2016-11-14,74.370003,75.18,73.440002,73.550003,2451600,73.550003
2016-11-11,73.199997,74.040001,72.879997,73.809998,2140100,73.809998
2016-11-10,73.50,75.18,71.68,73.489998,2917600,73.489998
2016-11-09,69.540001,73.93,69.510002,72.629997,3060700,72.629997
2016-11-08,71.769997,72.989998,71.360001,72.690002,1519600,72.690002
2016-11-07,70.809998,72.120003,70.32,72.00,2361600,72.00
2016-11-04,67.150002,70.239998,67.150002,69.440002,2714100,69.440002
2016-11-03,68.910004,69.209999,67.519997,67.610001,1423000,67.610001
2016-11-02,70.18,70.400002,67.870003,68.68,2032700,68.68
2016-11-01,72.400002,72.400002,69.379997,70.099998,1957400,70.099998
2016-10-31,72.290001,72.660004,71.480003,72.279999,1397400,72.279999
2016-10-28,70.709999,72.440002,70.589996,71.860001,1498500,71.860001
2016-10-27,71.220001,72.120003,70.459999,70.580002,1215800,70.580002
2016-10-26,71.230003,72.00,70.599998,70.660004,1118900,70.660004
2016-10-25,72.07,72.410004,70.919998,71.360001,1754400,71.360001
2016-10-24,71.730003,72.75,71.199997,72.220001,1342100,72.220001
2016-10-21,70.849998,71.339996,70.00,71.18,1117100,71.18
2016-10-20,70.75,71.400002,70.07,71.129997,1127400,71.129997
2016-10-19,70.129997,70.940002,69.860001,70.779999,957200,70.779999
2016-10-18,69.919998,70.32,69.550003,70.129997,1047200,70.129997
2016-10-17,69.330002,69.860001,68.769997,68.849998,1080400,68.849998
2016-10-14,71.230003,71.230003,69.290001,69.459999,1169300,69.459999
2016-10-13,69.660004,69.699997,68.400002,69.290001,1690600,69.290001
