Date,Open,High,Low,Close,Volume,Adj Close
2016-12-13,42.689999,43.049999,42.119999,42.75,1156900,42.75
2016-12-12,42.23,42.560001,42.060001,42.41,1532700,42.41
2016-12-09,42.59,43.040001,42.23,42.310001,901200,42.310001
2016-12-08,42.139999,42.919998,41.919998,42.599998,763600,42.599998
2016-12-07,41.860001,42.380001,41.650002,42.349998,1032600,42.349998
2016-12-06,41.990002,42.450001,41.700001,41.77,1402500,41.77
2016-12-05,41.75,42.09,41.43,41.900002,1051000,41.900002
2016-12-02,41.599998,42.380001,41.389999,41.77,1321600,41.77
2016-12-01,42.080002,42.080002,41.080002,41.360001,1487800,41.360001
2016-11-30,41.419998,42.32,40.900002,42.099998,1988300,42.099998
2016-11-29,41.810001,42.400002,41.799999,42.049999,1655300,42.049999
2016-11-28,41.009998,41.849998,41.009998,41.700001,1424300,41.700001
2016-11-25,40.790001,41.400002,40.650002,41.060001,514100,41.060001
2016-11-23,40.34,40.669998,40.02,40.639999,1209600,40.639999
2016-11-22,40.009998,40.689999,39.66,40.66,1507700,40.66
2016-11-21,40.560001,40.889999,39.82,39.880001,1554400,39.880001
2016-11-18,40.380001,40.50,39.799999,40.450001,1944900,40.450001
2016-11-17,40.720001,41.009998,40.330002,40.400002,1346300,40.400002
2016-11-16,40.740002,41.150002,40.41,40.759998,1359200,40.759998
2016-11-15,42.959999,42.959999,40.610001,41.029999,3795800,40.70
2016-11-14,41.91,43.23,40.950001,42.799999,3569600,42.455764
2016-11-11,42.380001,43.009998,41.799999,41.970001,2414300,41.632442
2016-11-10,43.41,43.610001,41.98,42.279999,1845500,41.939946
2016-11-09,43.919998,44.220001,41.919998,43.529999,1401800,43.179893
2016-11-08,44.360001,45.02,44.049999,44.860001,1009000,44.499197
2016-11-07,44.91,44.91,43.950001,44.200001,1315600,43.844506
2016-11-04,43.990002,44.57,43.75,44.330002,1121300,43.973461
2016-11-03,43.939999,44.400002,43.73,43.75,1186500,43.398124
2016-11-02,43.75,44.330002,43.689999,43.93,1787300,43.576677
2016-11-01,43.990002,44.34,43.299999,43.630001,1618900,43.279091
2016-10-31,43.34,44.299999,43.110001,44.07,1889100,43.71555
2016-10-28,42.860001,43.720001,42.470001,42.849998,1964700,42.505361
2016-10-27,43.040001,43.209999,41.740002,42.110001,1187600,41.771315
2016-10-26,42.610001,43.240002,42.07,43.130001,1198900,42.783112
2016-10-25,42.720001,43.080002,42.369999,42.919998,1417100,42.574798
2016-10-24,43.630001,44.029999,42.939999,43.00,994900,42.654157
2016-10-21,42.990002,43.540001,42.919998,43.380001,981300,43.031101
2016-10-20,42.900002,43.450001,42.73,43.34,1487400,42.991422
2016-10-19,42.900002,43.380001,42.799999,43.330002,746300,42.981504
2016-10-18,43.52,43.560001,42.889999,42.93,748200,42.58472
2016-10-17,42.919998,43.310001,42.790001,43.09,742100,42.743433
2016-10-14,43.07,43.43,42.68,42.790001,1273500,42.445846
2016-10-13,42.490002,43.330002,42.25,43.110001,1338500,42.763272
